District,City,Area,Address,PG_Name,Gender,Food,Sharing,AC,Distance_km,Latitude,Longitude,Budget
East Godavari,Rajahmundry,RTC Complex,Josritha Womens Hostel,AV Apparao Road,Female,No,3 Sharing,No,2,16.99282758,81.80716152,5000
East Godavari,Rajahmundry,RTC Complex,Josritha Womens Hostel,AV Apparao Road,Female,Yes,3 Sharing,No,2,16.99282758,81.80716152,7500
East Godavari,Rajahmundry,RTC Complex,"Morampudi Junction,Rajahmundry",Sri Srinivasa Men's Hostel,Male,Yes,3 Sharing,No,2,16.99282758,81.80716152,5000
East Godavari,Rajahmundry,RTC Complex,"Morampudi Junction,Rajahmundry",Sri Srinivasa Men's Hostel,Male,Yes,Single,No,2,16.99282758,81.80716152,7000
East Godavari,Rajahmundry,RTC Complex,"Morampudi Junction,Rajahmundry",Sri Srinivasa Men's Hostel,Male,Yes,2 Sharing,No,2,16.99282758,81.80716152,5000
East Godavari,Rajahmundry,RTC Complex,"Near Ayyappa Nagar, RTC Complex Road, Rajahmundry",Varshini Boys Hostel,Male,Yes,2 Sharing,No,2,16.99282758,81.80716152,6500
East Godavari,Rajahmundry,RTC Complex,"Near Ayyappa Nagar, RTC Complex Road, Rajahmundry",Varshini Boys Hostel,Male,Yes,4 Sharing,No,2,16.99282758,81.80716152,5000
East Godavari,Rajahmundry,RTC Complex,"Near Ayyappa Nagar, RTC Complex Road, Rajahmundry",Varshini Boys Hostel,Male,No,2 Sharing,No,2,16.99282758,81.80716152,5000
East Godavari,Rajahmundry,RTC Complex,"Near Ayyappa Nagar, RTC Complex Road, Rajahmundry",Varshini Boys Hostel,Male,Yes,Single,No,2,16.99282758,81.80716152,8000
East Godavari,Rajahmundry,RTC Complex,"Near Ayyappa Nagar, RTC Complex Road, Rajahmundry",Varshini Boys Hostel,Male,Yes,3 Sharing,No,2,16.99282758,81.80716152,7500
East Godavari,Rajahmundry,Morampudi,"Near Av AppaRao Road, Rajahmundry",Happy Home Women's PG,Female,Yes,2 Sharing,No,3.5,16.99267402,81.81415375,6000
East Godavari,Rajahmundry,Morampudi,"Near Av AppaRao Road, Rajahmundry",Happy Home Women's PG,Female,Yes,Single,No,3.5,16.99267402,81.81415375,10000
East Godavari,Rajahmundry,Morampudi,"Near Av AppaRao Road, Rajahmundry",Happy Home Women's PG,Female,Yes,3 Sharing,No,3.5,16.99267402,81.81415375,6000
East Godavari,Rajahmundry,Morampudi,"Near Av AppaRao Road, Rajahmundry",Happy Home Women's PG,Female,Yes,2 Sharing,No,3.5,16.99267402,81.81415375,5000
East Godavari,Rajahmundry,Morampudi,"Near Av AppaRao Road, Rajahmundry",Happy Home Women's PG,Female,Yes,4 Sharing,No,3.5,16.99267402,81.81415375,6000
East Godavari,Rajahmundry,Morampudi," KLM Back Side Street Danavaipeta, Rajahmundry",Geetha Women's Hostel,Female,Yes,3 Sharing,No,3.5,16.99267402,81.81415375,6500
East Godavari,Rajahmundry,Morampudi," KLM Back Side Street Danavaipeta, Rajahmundry",Geetha Women's Hostel,Female,Yes,single,No,3.5,16.99267402,81.81415375,6500
East Godavari,Rajahmundry,Morampudi," KLM Back Side Street Danavaipeta, Rajahmundry",Geetha Women's Hostel,Female,Yes,3 Sharing,No,3.5,16.99267402,81.81415375,8000
East Godavari,Rajahmundry,Morampudi," KLM Back Side Street Danavaipeta, Rajahmundry",Geetha Women's Hostel,Female,Yes,2 Sharing,No,3.5,16.99267402,81.81415375,6500
East Godavari,Rajahmundry,Morampudi,"Ravindra Vidyanikethan School Street, Danavaipeta",Siri Boys Hostel,Male,Yes,2 Sharing,No,3.5,16.99267402,81.81415375,7000
East Godavari,Rajahmundry,Morampudi,"Ravindra Vidyanikethan School Street, Danavaipeta",Siri Boys Hostel,Male,Yes,Single,No,3.5,16.99267402,81.81415375,8000
East Godavari,Rajahmundry,Morampudi,"Ravindra Vidyanikethan School Street, Danavaipeta",Siri Boys Hostel,Male,Yes,4 Sharing,No,3.5,16.99267402,81.81415375,6500
East Godavari,Rajahmundry,Morampudi,"Ravindra Vidyanikethan School Street, Danavaipeta",Siri Boys Hostel,Male,Yes,3 Sharing,No,3.5,16.99267402,81.81415375,6500
East Godavari,Rajahmundry,Bommuru,"Near GIET College Road, Bommuru, Rajahmundry AP-533124",Sri Sai Boys Hostel,Male,No,2 Sharing,No,3.2,17.01551,81.33442281,7000
East Godavari,Rajahmundry,Bommuru,"Near GIET College Road, Bommuru, Rajahmundry AP-533124",Sri Sai Boys Hostel,Male,Yes,3 Sharing,No,3.2,17.01551,81.33442281,7000
East Godavari,Rajahmundry,Bommuru,"Near GIET College Road, Bommuru, Rajahmundry AP-533124",Sri Sai Boys Hostel,Male,Yes,4 Sharing,No,3.2,17.01551,81.33442281,5000
East Godavari,Rajahmundry,Bommuru,"Bommuru Center, Rajahmundry",Sai Durga Girls Hostel,Female,Yes,2 Sharing,No,3.7,17.01551,81.33442281,7000
East Godavari,Rajahmundry,Bommuru,"Bommuru Center, Rajahmundry",Sai Durga Girls Hostel,Female,Yes,Single,Yes,3.7,17.01551,81.33442281,10000
East Godavari,Rajahmundry,Bommuru,"Bommuru Center, Rajahmundry",Sai Durga Girls Hostel,Female,Yes,3 Sharing,No,3.7,17.01551,81.33442281,6000
East Godavari,Rajahmundry,Bommuru,"Bommuru Village Road, Near AKNU, Rajahmundry-533124",Venkateswara Boys Pg,Male,Yes,3 Sharing,No,3.7,17.01551,81.33442281,5000
East Godavari,Rajahmundry,Bommuru,"Bommuru Village Road, Near AKNU, Rajahmundry-533124",Venkateswara Boys Pg,Male,Yes,2 sharing,No,3.7,17.01551,81.33442281,6000
East Godavari,Rajahmundry,Bommuru,"Bommuru Village Road, Near AKNU, Rajahmundry-533124",Venkateswara Boys Pg,Male,Yes,Single,No,3.7,17.01551,81.33442281,10000
East Godavari,Rajahmundry,Bommuru,"Bommuru Village Road, Near AKNU, Rajahmundry-533124",Venkateswara Boys Pg,Male,Yes,2 sharing,No,3.7,17.01551,81.33442281,6000
East Godavari,Rajahmundry,Tadithota,"Opp Aditya Junior College, Danavaipeta, Rajahmundry, Andhra Pradesh 533103 ",Rudra Ladies Hostel,Female,Yes,2 Sharing,Yes,3.08,17.01551,81.33442281,6500
East Godavari,Rajahmundry,Tadithota,"Opp Aditya Junior College, Danavaipeta, Rajahmundry, Andhra Pradesh 533103 ",Rudra Ladies Hostel,Female,Yes,3 Sharing,Yes,3.08,17.01551,81.33442281,6000
East Godavari,Rajahmundry,Tadithota,"Opp Aditya Junior College, Danavaipeta, Rajahmundry, Andhra Pradesh 533103 ",Rudra Ladies Hostel,Female,Yes,single,Yes,3.08,17.01551,81.33442281,8000
East Godavari,Rajahmundry,Tadithota,"D.No:45-13-1, Sri Venkateswara Plaza, Sangam Challa Vari Street, Tadithota, opp Samhitha PG & Degree College Rajamahendravaram, Andhra Pradesh 533103 ",Subhodaya Boys Hostel,Male,Yes,4 Sharing,No,3.71,17.01551,81.33442281,4500
East Godavari,Rajahmundry,Tadithota,"D.No:45-13-1, Sri Venkateswara Plaza, Sangam Challa Vari Street, Tadithota, opp Samhitha PG & Degree College Rajamahendravaram, Andhra Pradesh 533103 ",Subhodaya Boys Hostel,Male,Yes,3 Sharing,No,3.71,17.01551,81.33442281,5000
East Godavari,Rajahmundry,Tadithota,"D.No:45-13-1, Sri Venkateswara Plaza, Sangam Challa Vari Street, Tadithota, opp Samhitha PG & Degree College Rajamahendravaram, Andhra Pradesh 533103 ",Subhodaya Boys Hostel,Male,Yes,single,No,3.71,17.01551,81.33442281,9000
East Godavari,Rajahmundry,Tadithota,"D.No:45-13-1, Sri Venkateswara Plaza, Sangam Challa Vari Street, Tadithota, opp Samhitha PG & Degree College Rajamahendravaram, Andhra Pradesh 533103 ",Subhodaya Boys Hostel,Male,Yes,2 sharing,No,3.71,17.01551,81.33442281,7000
East Godavari,Kovvur,Kovvur Bus Stand Area,"Market Road, Near Kovvur Bus Stand, Kovvur - 534350",Lakshmi Residency PG,Female,No,2 Sharing,No,4.78,17.01551,81.33442281,7500
East Godavari,Kovvur,Kovvur Bus Stand Area,"Market Road, Near Kovvur Bus Stand, Kovvur - 534350",Lakshmi Residency PG,Female,Yes,2 Sharing,No,4.02,17.01551,81.33442281,5000
East Godavari,Kovvur,Kovvur Bus Stand Area,"Market Road, Near Kovvur Bus Stand, Kovvur - 534350",Lakshmi Residency PG,Female,Yes,4 Sharing,No,1.65,17.01551,81.33442281,7500
East Godavari,Kovvur,Kovvur Bus Stand Area,"Market Road, Near Kovvur Bus Stand, Kovvur - 534350",Lakshmi Residency PG,Female,Yes,single,No,1.65,17.01551,81.33442281,8000
East Godavari,Kovvur,Kovvur Bus Stand Area,"Market Road, Near Kovvur Bus Stand, Kovvur - 534350",Lakshmi Residency PG,Female,Yes,3 Sharing,No,3.18,17.01551,81.33442281,6500
East Godavari,Kovvur,Kovvur Bus Stand Area,"RTC Bus Stand Road, Kovvur",Sri Sai Boys Pg,Male,Yes,4 Sharing,No,3.86,17.01551,81.33442281,4500
East Godavari,Kovvur,Kovvur Bus Stand Area,"RTC Bus Stand Road, Kovvur",Sri Sai Boys Pg,Male,Yes,2 Sharing,No,3.86,17.01551,81.33442281,5000
East Godavari,Kovvur,Kovvur Bus Stand Area,"RTC Bus Stand Road, Kovvur",Sri Sai Boys Pg,Male,Yes,3 Sharing,Yes,3.86,17.01551,81.33442281,4500
East Godavari,Kovvur,Kovvur Bus Stand Area,"RTC Bus Stand Road, Kovvur",Sri Sai Boys Pg,Male,Yes,single,Yes,3.86,17.01551,81.33442281,6000
East Godavari,Kovvur,Kovvur Railway Station Area,"Near Govt College Area, Kovvur, Andhra Pradesh ",Government BC Boys Hostel,Male,Yes,3 Sharing,No,3.47,17.01551,81.33442281,6000
East Godavari,Kovvur,Kovvur Railway Station Area,"Near Govt College Area, Kovvur, Andhra Pradesh ",Government BC Boys Hostel,Male,Yes,4 Sharing,No,3.47,17.01551,81.33442281,5000
East Godavari,Kovvur,Kovvur Railway Station Area,"Kovvur Main Road Area, Kovvur",Sai Ram Ladies Hostel,Female,Yes,Single,No,1.64,17.01551,81.33442281,8500
East Godavari,Kovvur,Kovvur Railway Station Area,"Kovvur Main Road Area, Kovvur",Sai Ram Ladies Hostel,Female,Yes,2 Sharing,No,1.35,16.54274728,81.33442281,6800
East Godavari,Kovvur,Kovvur Railway Station Area,"Kovvur Main Road Area, Kovvur",Sai Ram Ladies Hostel,Female,Yes,3 Sharing,No,1.3,16.54274728,81.33442281,7000
East Godavari,Kovvur,Kovvur Railway Station Area,"Sri Rama Colony, Kovvur-534350",Deepthi Hostel,Female,No,4 Sharing,Yes,4.62,16.54274728,81.33442281,5000
East Godavari,Kovvur,Kovvur Railway Station Area,"Sri Rama Colony, Kovvur-534350",Deepthi Hostel,Female,Yes,single,No,4.62,16.54274728,81.33442281,8000
East Godavari,Kovvur,Kovvur Railway Station Area,"Sri Rama Colony, Kovvur-534350",Deepthi Hostel,Female,Yes,2 sharing,Yes,4.62,16.54274728,81.33442281,6500
East Godavari,Kovvur,Market Road Kovvur,"Main Road, Near Kovvur Market Area,Kovvur",Sri Lakshmi Working Women Hostel,Female,No,Single,Yes,1.51,16.54274728,81.33442281,9000
East Godavari,Kovvur,Market Road Kovvur,"Main Road, Near Kovvur Market Area,Kovvur",Sri Lakshmi Working Women Hostel,Female,Yes,2 Sharing,Yes,1.51,16.54274728,81.33442281,8000
East Godavari,Kovvur,Market Road Kovvur,"Main Road, Near Kovvur Market Area,Kovvur",Sri Lakshmi Working Women Hostel,Female,Yes,3 Sharing,Yes,1.51,16.54274728,81.33442281,7500
East Godavari,Kovvur,Market Road Kovvur,"Main Road, Near Kovvur Market Area,Kovvur",Sri Lakshmi Working Women Hostel,Female,Yes,4 Sharing,No,1.51,16.54274728,81.33442281,6000
East Godavari,Kovvur,Market Road Kovvur,"Main Road, Near Kovvur Market Area,Kovvur",Sri Sai Ladies Hostel,Female,Yes,2 Sharing,No,2.11,16.54274728,81.33442281,6000
East Godavari,Kovvur,Market Road Kovvur,"Main Road, Near Kovvur Market Area,Kovvur",Sri Sai Ladies Hostel,Female,No,3 Sharing,Yes,2.22,16.54274728,81.33442281,5000
East Godavari,Kovvur,Market Road Kovvur,"Main Road, Near Kovvur Market Area,Kovvur",Sri Sai Ladies Hostel,Female,Yes,4 Sharing,No,1.39,16.54274728,81.33442281,4500
East Godavari,Kovvur,Market Road Kovvur,Near Central Kovvur area-534350,Varshini Boys Hostel,Male,No,2 Sharing,No,3.19,16.54274728,81.33442281,4500
East Godavari,Kovvur,Market Road Kovvur,Near Central Kovvur area-534350,Varshini Boys Hostel,Male,Yes,4 Sharing,No,3.19,16.54274728,81.33442281,5500
East Godavari,Kovvur,Market Road Kovvur,Near Central Kovvur area-534350,Varshini Boys Hostel,Male,Yes,3 Sharing,No,3.19,16.54274728,81.33442281,6500
East Godavari,Kovvur,Market Road Kovvur,Near Central Kovvur area-534350,Varshini Boys Hostel,Male,Yes,2 Sharing,No,3.19,16.54274728,81.33442281,6000
East Godavari,Kovvur,Market Road Kovvur,Near Kovvur Market Area-534350,Bargavi Durga Boys Hostel,Male,Yes,4 Sharing,No,10,17.01014047,81.73636717,6000
East Godavari,Kovvur,Market Road Kovvur,Near Kovvur Market Area-534350,Bargavi Durga Boys Hostel,Male,No,4 Sharing,No,10,17.01014047,81.73636717,5500
East Godavari,Kovvur,Market Road Kovvur,Near Kovvur Market Area-534350,Bargavi Durga Boys Hostel,Male,Yes,Single,Yes,10,17.01014047,81.73636717,12000
East Godavari,Kovvur,Market Road Kovvur,Near Kovvur Market Area-534350,Bargavi Durga Boys Hostel,Male,Yes,2 Sharing,No,10,17.01014047,81.73636717,7000
East Godavari,Kovvur,Market Road Kovvur,Near Kovvur Market Area-534350,Bargavi Durga Boys Hostel,Male,Yes,3 Sharing,No,10,17.01014047,81.73636717,6500
East Godavari,Kovvur,Godavari Bridge Road,"Near Godavari Bridge Road, kovvur-534350",Sri Venkata Sai Boys Hostel,Male,Yes,Single,No,10,17.01014047,81.73636717,8000
East Godavari,Kovvur,Godavari Bridge Road,"Near Godavari Bridge Road, kovvur-534350",Sri Venkata Sai Boys Hostel,Male,Yes,4 Sharing,No,10,17.01014047,81.73636717,5000
East Godavari,Kovvur,Godavari Bridge Road,"Near Godavari Bridge Road, kovvur-534350",Sri Venkata Sai Boys Hostel,Male,Yes,2 Sharing,No,10,17.01014047,81.73636717,6000
East Godavari,Kovvur,Godavari Bridge Road,"Near Godavari Bridge Road, kovvur-534350",Sri Venkata Sai Boys Hostel,Male,Yes,3 Sharing,No,10,17.01014047,81.73636717,5500
East Godavari,Kovvur,Godavari Bridge Road,"Near Godavari Bridge Road, kovvur-534350",Sri Venkata Sai Boys Hostel,Male,Yes,Single,Yes,10,17.01014047,81.73636717,5000
East Godavari,Kovvur,Godavari Bridge Road,"Near Godavari Bridge Road, kovvur-534350",Sri Venkata Sai Boys Hostel,Male,No,3 Sharing,No,10,17.01014047,81.73636717,10000
East Godavari,Kovvur,Godavari Bridge Road,"Near Bridge Road Market Connection Street, Kovvur -534350",Vamsi Krishna Boys Hostel,Male,Yes,Single,Yes,10,17.01014047,81.73636717,10000
East Godavari,Kovvur,Godavari Bridge Road,"Near Bridge Road Market Connection Street, Kovvur -534350",Vamsi Krishna Boys Hostel,Male,Yes,3 Sharing,No,8,17.01014047,81.73636717,7500
East Godavari,Kovvur,Godavari Bridge Road,"Near Bridge Road Market Connection Street, Kovvur -534350",Vamsi Krishna Boys Hostel,Male,Yes,2 Sharing,No,8,17.01014047,81.73636717,7000
East Godavari,Kovvur,Godavari Bridge Road,"Near Bridge Road Market Connection Street, Kovvur -534350",Vamsi Krishna Boys Hostel,Male,No,4 Sharing,Yes,8,17.01014047,81.73636717,6500
East Godavari,Kovvur,Godavari Bridge Road,"Near Bridge Road Market Connection Street, Kovvur -534350",Vamsi Krishna Boys Hostel,Male,Yes,3 Sharing,No,8,17.01014047,81.73636717,6000
East Godavari,Kovvur,Godavari Bridge Road,"Near Kovvur Godavari Bridge Junction, Kovvur-534350",Sai Teja Ladies Hostel,Female,Yes,4 Sharing,No,8,17.01014047,81.73636717,5000
East Godavari,Kovvur,Godavari Bridge Road,"Near Kovvur Godavari Bridge Junction, Kovvur-534350",Sai Teja Ladies Hostel,Female,Yes,3 Sharing,No,8,17.01014047,81.73636717,6500
East Godavari,Kovvur,Godavari Bridge Road,"Near Kovvur Godavari Bridge Junction, Kovvur-534350",Sai Teja Ladies Hostel,Female,Yes,2 sharing,No,8,17.01014047,81.73636717,7500
East Godavari,Kovvur,Godavari Bridge Road,"Near Kovvur Godavari Bridge Junction, Kovvur-534350",Sai Teja Ladies Hostel,Female,No,4 Sharing,No,8,17.01014047,81.73636717,4500
East Godavari,Kovvur,Godavari Bridge Road,"Near Kovvur Godavari Bridge Junction, Kovvur-534350",Sai Teja Ladies Hostel,Female,Yes,single,No,8,17.01014047,81.73636717,7500
East Godavari,Kovvur,NTR Colony Kovvur,"NTR Colony Road, Near Colony Bus Stand,kovvur",Annapurna Ladies Hostel,Femlae,Yes,4 Sharing,No,7.5,17.01014047,81.73636717,5500
East Godavari,Kovvur,NTR Colony Kovvur,"NTR Colony Road, Near Colony Bus Stand,kovvur",Annapurna Ladies Hostel,Femlae,Yes,3 Sharing,No,7.5,17.01014047,81.73636717,6000
East Godavari,Kovvur,NTR Colony Kovvur,"NTR Colony Road, Near Colony Bus Stand,kovvur",Annapurna Ladies Hostel,Femlae,Yes,Single,No,7.5,16.54274728,81.33442281,7500
East Godavari,Kovvur,NTR Colony Kovvur,"NTR Colony Road, Near Colony Bus Stand,kovvur",Annapurna Ladies Hostel,Femlae,Yes,2 Sharing,No,7.5,16.54274728,81.33442281,6000
East Godavari,Kovvur,NTR Colony Kovvur,"NTR Colony Road, Near Colony Bus Stand,kovvur",Annapurna Ladies Hostel,Femlae,Yes,2 Sharing,Yes,7.5,16.54274728,81.33442281,8000
East Godavari,Kovvur,NTR Colony Kovvur,"Near NTR Colony Main Street, Kovvur -534350",NSS Boys Hostel,Male,Yes,Single,No,7.5,16.54274728,81.33442281,8000
East Godavari,Kovvur,NTR Colony Kovvur,"Near NTR Colony Main Street, Kovvur -534350",NSS Boys Hostel,Male,Yes,3 Sharing,No,7.5,16.54274728,81.33442281,6000
East Godavari,Kovvur,NTR Colony Kovvur,"Near NTR Colony Main Street, Kovvur -534350",NSS Boys Hostel,Male,Yes,4 Sharing,No,7.5,16.54274728,81.33442281,4500
East Godavari,Kovvur,NTR Colony Kovvur,"Near NTR Colony Main Street, Kovvur -534350",NSS Boys Hostel,Male,Yes,2 Sharing,Yes,7.5,16.54274728,81.33442281,5000
East Godavari,Ramachandrapuram,Clock Tower Area,"Clock Tower Backside Street, Ramachandrapuram -533255",Aditya Boys Residency,Male,Yes,4 Sharing,No,2.71,16.54274728,81.33442281,5000
East Godavari,Ramachandrapuram,Clock Tower Area,"Clock Tower Backside Street, Ramachandrapuram -533255",Aditya Boys Residency,Male,Yes,3 Sharing,No,2.73,16.54274728,81.33442281,5500
East Godavari,Ramachandrapuram,Clock Tower Area,"Clock Tower Backside Street, Ramachandrapuram -533255",Aditya Boys Residency,Male,Yes,2 Sharing,No,2.95,16.54274728,81.33442281,6000
East Godavari,Ramachandrapuram,Clock Tower Area,"Clock Tower Backside Street, Ramachandrapuram -533255",Aditya Boys Residency,Male,Yes,Single,No,4.51,16.54274728,81.33442281,7000
East Godavari,Ramachandrapuram,Clock Tower Area,"Clock Tower Backside Street, Ramachandrapuram -533255",Aditya Boys Residency,Male,No,3 Sharing,No,2.3,16.54274728,81.33442281,4500
East Godavari,Ramachandrapuram,Clock Tower Area,"Clock Tower Backside Street, Ramachandrapuram -533255",Aditya Boys Residency,Male,Yes,2 Sharing,Yes,2.79,16.54274728,81.33442281,7500
East Godavari,Ramachandrapuram,Clock Tower Area,"Clock Tower Main Bazaar Area, Ramachandrapuram -533255",Durga Bhavani Ladies Hostel,Female,No,2 Sharing,No,38.6,16.54274728,81.33442281,4500
East Godavari,Ramachandrapuram,Clock Tower Area,"Clock Tower Main Bazaar Area, Ramachandrapuram -533255",Durga Bhavani Ladies Hostel,Female,Yes,3 Sharing,No,38.6,16.54274728,81.33442281,6000
East Godavari,Ramachandrapuram,Clock Tower Area,"Clock Tower Main Bazaar Area, Ramachandrapuram -533255",Durga Bhavani Ladies Hostel,Female,Yes,4 Sharing,No,38.6,16.54274728,81.33442281,5000
East Godavari,Ramachandrapuram,Clock Tower Area,"Clock Tower Main Bazaar Area, Ramachandrapuram -533255",Durga Bhavani Ladies Hostel,Female,Yes,Single,No,38.6,16.54274728,81.33442281,8000
East Godavari,Ramachandrapuram,Clock Tower Area,"Clock Tower Main Bazaar Area, Ramachandrapuram -533255",Durga Bhavani Ladies Hostel,Female,Yes,2 Sharing,No,38.6,16.54274728,81.33442281,6500
East Godavari,Ramachandrapuram,Main Road,"Main Road Backside Lane, Ramachandrapuram -533255",Surya Boys PG,Male,Yes,3 Sharing,No,38.6,16.54274728,81.33442281,6000
East Godavari,Ramachandrapuram,Main Road,"Main Road Backside Lane, Ramachandrapuram -533255",Surya Boys PG,Male,Yes,3 Sharing,Yes,38.6,16.54274728,81.33442281,5000
East Godavari,Ramachandrapuram,Main Road,"Main Road Backside Lane, Ramachandrapuram -533255",Surya Boys PG,Male,No,2 Sharing,No,38.6,16.54274728,81.33442281,7500
East Godavari,Ramachandrapuram,Main Road,"Main Road Backside Lane, Ramachandrapuram -533255",Surya Boys PG,Male,Yes,Single,Yes,38.6,16.54274728,81.33442281,11500
East Godavari,Ramachandrapuram,Main Road,"Main Road Backside Lane, Ramachandrapuram -533255",Surya Boys PG,Male,Yes,4 Sharing,No,38.6,16.54274728,81.33442281,5500
East Godavari,Ramachandrapuram,Main Road,"Main Road Backside Lane, Ramachandrapuram -533255",Surya Boys PG,Male,Yes,2 Sharing,No,38.6,16.54274728,81.33442281,6800
East Godavari,Ramachandrapuram,Main Road,"Near Main Road Junction, Ramachandrapuram -533255",Annapurna Girls PG,Female,Yes,4 Sharing,No,38.6,16.54274728,81.33442281,4000
East Godavari,Ramachandrapuram,Main Road,"Near Main Road Junction, Ramachandrapuram -533255",Annapurna Girls PG,Female,Yes,3 Sharing,No,38.6,16.54274728,81.33442281,5000
East Godavari,Ramachandrapuram,Main Road,"Near Main Road Junction, Ramachandrapuram -533255",Annapurna Girls PG,Female,Yes,2 Sharing,No,38.6,16.54274728,81.33442281,6500
East Godavari,Ramachandrapuram,Main Road,"Near Main Road Junction, Ramachandrapuram -533255",Annapurna Girls PG,Female,No,3 Sharing,No,38.6,16.54274728,81.33442281,5000
East Godavari,Ramachandrapuram,Main Road,"Near Main Road Junction, Ramachandrapuram -533255",Annapurna Girls PG,Female,Yes,Single,No,38.6,16.54274728,81.33442281,8000
East Godavari,Ramachandrapuram,Main Road,"Near Main Road Junction, Ramachandrapuram -533255",Annapurna Girls PG,Female,Yes,Single,Yes,38.6,16.54274728,81.33442281,10000
East Godavari,Ramachandrapuram,Market Area,"Vegetable Market Road, Ramachandrapuram -533255",Karthikeya Boys Residency,Male,No,4 Sharing,No,38.6,16.54274728,81.33442281,4500
East Godavari,Ramachandrapuram,Market Area,"Vegetable Market Road, Ramachandrapuram -533255",Karthikeya Boys Residency,Male,Yes,Single,No,38.6,16.54274728,81.33442281,9500
East Godavari,Ramachandrapuram,Market Area,"Vegetable Market Road, Ramachandrapuram -533255",Karthikeya Boys Residency,Male,Yes,2 Sharing,No,38.6,16.54274728,81.33442281,6000
